structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
Ventral posterolateral nucleus of the thalamus,0.0030625,0.00315625,0.00621875
"Primary visual area, layer 4",0.00396875,0.003390625,0.007359375
"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.000359375,0.000390625,0.00075
"Entorhinal area, medial part, dorsal zone, layer 5",0.003109375,0.00340625,0.006515625000000001
arbor vitae,0.024328125,0.025125,0.049453125
"Temporal association areas, layer 6a",0.001734375,0.0016250000000000001,0.0033593750000000004
"Medial mammillary nucleus, median part",0.00020312500000000002,0.00021875,0.00042187500000000005
Ventral posteromedial nucleus of the thalamus,0.00590625,0.0058125,0.01171875
"Primary auditory area, layer 1",0.001265625,0.001296875,0.0025625
"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.0008125000000000001,0.00071875,0.00153125
"Entorhinal area, medial part, dorsal zone, layer 6",0.002421875,0.002375,0.004796875
cerebellar commissure,0.000234375,0.00025,0.000484375
Ventral tegmental area,0.001375,0.001546875,0.002921875
"Posterolateral visual area, layer 1",0.0006875,0.00065625,0.00134375
principal mammillary tract,9.375e-05,0.00014062500000000002,0.00023437500000000002
Olfactory tubercle,0.0044375000000000005,0.0036718750000000002,0.008109375
"Ventral auditory area, layer 2/3",0.00146875,0.0013125,0.00278125
Ventral tegmental nucleus,7.8125e-05,7.8125e-05,0.00015625
"Posterior auditory area, layer 4",0.000296875,0.000296875,0.00059375
Nucleus x,0.00015625,0.000171875,0.00032812499999999997
"Secondary motor area, layer 5",0.0165,0.016421875,0.032921875
Pons,0.01225,0.013734375,0.025984375
"Anterior cingulate area, ventral part, layer 5",0.003078125,0.004390625,0.0074687500000000006
Hypoglossal nucleus,0.0010625,0.00109375,0.00215625
"Retrosplenial area, lateral agranular part, layer 5",0.00303125,0.002671875,0.005703125
"Primary visual area, layer 5",0.0055,0.005953125,0.011453125
Posterior amygdalar nucleus,0.00340625,0.0035625,0.00696875
Nucleus y,4.6875e-05,0.000125,0.000171875
"Agranular insular area, dorsal part, layer 6a",0.002890625,0.0030625,0.005953125
corticospinal tract,0.0004375,0.000390625,0.0008281250000000001
"Temporal association areas, layer 6b",0.00028125000000000003,0.000234375,0.000515625
Piriform-amygdalar area,0.0015937500000000001,0.001046875,0.002640625
"Posterior auditory area, layer 5",0.00065625,0.000765625,0.001421875
