structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
dorsal spinocerebellar tract,0.037885999999999996,0.03277,0.070656
"Infralimbic area, layer 2/3",0.015583,0.014955999999999999,0.030538999999999997
"Primary somatosensory area, nose, layer 1",0.10647699999999999,0.10384499999999999,0.21032199999999998
"Central amygdalar nucleus, medial part",0.138243,0.117785,0.25602800000000003
Medial septal nucleus,0.06831899999999999,0.078053,0.146372
"posteromedial visual area, layer 5",0.046533,0.0492,0.095733
Postpiriform transition area,0.403582,0.463563,0.867145
"Lateral visual area, layer 4",0.031645,0.030226999999999997,0.061871999999999996
Tegmental reticular nucleus,0.18584599999999998,0.17438099999999998,0.36022699999999996
Central lateral nucleus of the thalamus,0.097577,0.10031699999999999,0.197894
Accessory facial motor nucleus,0.002178,0.0016929999999999998,0.0038709999999999994
"Primary somatosensory area, upper limb, layer 4",0.090464,0.085945,0.17640899999999998
external capsule,0.170325,0.167373,0.337698
Nucleus of the brachium of the inferior colliculus,0.017461,0.020613,0.038074
Triangular nucleus of septum,0.101893,0.110591,0.212484
"Orbital area, medial part, layer 2/3",0.034977999999999995,0.03359,0.06856799999999999
Claustrum,0.10868799999999999,0.11100499999999999,0.21969299999999997
Nucleus of Darkschewitsch,0.027748,0.027117,0.054865
"Anterior cingulate area, ventral part, layer 1",0.09056499999999999,0.10382999999999999,0.19439499999999998
"Retrosplenial area, ventral part, layer 6a",0.135766,0.14609999999999998,0.28186599999999995
Central linear nucleus raphe,0.014835999999999998,0.016066,0.030902
"Primary visual area, layer 1",0.300915,0.188611,0.489526
fasciculus retroflexus,0.040611,0.040081,0.080692
Diagonal band nucleus,0.136579,0.14712999999999998,0.283709
"Taenia tecta, dorsal part",0.12415599999999999,0.115353,0.23950899999999997
"Ventral auditory area, layer 6b",0.010001,0.01034,0.020340999999999998
Central medial nucleus of the thalamus,0.09287899999999999,0.09976299999999999,0.19264199999999998
"Dorsal auditory area, layer 2/3",0.076453,0.07800499999999999,0.15445799999999998
"Anterolateral visual area, layer 6a",0.021758,0.019053999999999998,0.040812
fimbria,0.61379,0.734881,1.348671
Nucleus incertus,0.022711,0.024558999999999997,0.04726999999999999
"Taenia tecta, ventral part",0.186772,0.17240899999999998,0.359181
"Orbital area, ventrolateral part, layer 6a",0.033548,0.028954999999999998,0.062503
Subparafascicular area,0.034713,0.037753999999999996,0.072467
"Retrosplenial area, dorsal part, layer 5",0.253125,0.21431899999999998,0.46744399999999997
habenular commissure,0.009536,0.009498999999999999,0.019034999999999996
Nucleus of the lateral lemniscus,0.16571,0.178777,0.344487
"Lateral visual area, layer 5",0.049604999999999996,0.048451999999999995,0.09805699999999999
Tuberal nucleus,0.127485,0.12667599999999998,0.25416099999999997
Cuneiform nucleus,0.104513,0.11194799999999999,0.216461
"Orbital area, medial part, layer 5",0.052927999999999996,0.049182,0.10210999999999999
Motor nucleus of trigeminal,0.073532,0.073874,0.14740599999999998
"Retrosplenial area, ventral part, layer 6b",0.010622999999999999,0.01181,0.022432999999999998
"Primary somatosensory area, upper limb, layer 5",0.142703,0.13985999999999998,0.282563
Nucleus of the optic tract,0.051741999999999996,0.051473,0.103215
Ventral anterior-lateral complex of the thalamus,0.21775499999999998,0.208789,0.426544
"Orbital area, lateral part, layer 5",0.21435099999999999,0.185691,0.400042
"Dentate gyrus, granule cell layer",0.309969,0.298293,0.608262
inferior colliculus commissure,0.00308,0.00325,0.00633
Nucleus of the posterior commissure,0.068949,0.070377,0.139326
"Gustatory areas, layer 6a",0.10338,0.10055499999999999,0.20393499999999998
"Cortical amygdalar area, anterior part",0.166329,0.231897,0.39822599999999997
Nucleus of the trapezoid body,0.027742,0.031585999999999996,0.05932799999999999
"Posterior auditory area, layer 2/3",0.033002,0.037141,0.070143
"Primary motor area, Layer 5",0.596965,0.606629,1.2035939999999998
"Anterolateral visual area, layer 6b",0.004201,0.0037519999999999997,0.007953
Nucleus of the solitary tract,0.275851,0.289402,0.565253
Abducens nucleus,0.007163999999999999,0.007362,0.014525999999999999
"Primary somatosensory area, nose, layer 4",0.10765799999999999,0.106639,0.214297
"Cortical amygdalar area, posterior part, lateral zone",0.292188,0.434393,0.7265809999999999
"Secondary motor area, layer 1",0.569244,0.625969,1.1952129999999999
"Primary somatosensory area, mouth, layer 2/3",0.370521,0.338127,0.708648
lateral lemniscus,0.18673199999999998,0.18969899999999998,0.37643099999999996
