structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
Cortical subplate,0.019203125,0.01915625,0.038359375
"Agranular insular area, ventral part, layer 1",0.012843750000000001,0.012750000000000001,0.025593750000000002
Olivary pretectal nucleus,0.002984375,0.003078125,0.0060625
"Infralimbic area, layer 1",0.0066875,0.008390625,0.015078125000000001
Cuneate nucleus,0.01709375,0.0174375,0.03453125
Ventral posterolateral nucleus of the thalamus,0.044703125,0.043953125,0.08865625
"Primary visual area, layer 4",0.05315625,0.051703125,0.104859375
"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.00509375,0.00503125,0.010125
"Entorhinal area, medial part, dorsal zone, layer 5",0.047515625,0.046828125,0.09434375
arbor vitae,0.357015625,0.357234375,0.71425
"Temporal association areas, layer 6a",0.026859375,0.026625,0.053484375
"Medial mammillary nucleus, median part",0.00375,0.00421875,0.00796875
Ventral posteromedial nucleus of the thalamus,0.08434375,0.08296875000000001,0.1673125
"Primary auditory area, layer 1",0.019921875000000002,0.0193125,0.039234375
"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.010875000000000001,0.010828125000000001,0.021703125000000004
"Entorhinal area, medial part, dorsal zone, layer 6",0.032453125,0.032171875,0.064625
cerebellar commissure,0.0032031250000000002,0.0035,0.006703125000000001
Ventral tegmental area,0.021953125,0.021812500000000002,0.043765625
"Posterolateral visual area, layer 1",0.009953125,0.0095,0.019453125
principal mammillary tract,0.001703125,0.0019375,0.0036406249999999998
Olfactory tubercle,0.194875,0.1895,0.384375
"Ventral auditory area, layer 2/3",0.0196875,0.01975,0.0394375
Ventral tegmental nucleus,0.00203125,0.00209375,0.004125
"Posterior auditory area, layer 4",0.003953125,0.0038125,0.007765625
Vascular organ of the lamina terminalis,0.00028125000000000003,0.000640625,0.0009218750000000001
Nucleus x,0.00296875,0.002984375,0.005953125
"Secondary motor area, layer 5",0.22773437500000002,0.22693750000000001,0.45467187500000006
Pons,0.182203125,0.18984375,0.372046875
"Anterior cingulate area, ventral part, layer 5",0.0499375,0.05034375,0.10028125
Hypoglossal nucleus,0.014781250000000001,0.015015625,0.029796875
"Retrosplenial area, lateral agranular part, layer 5",0.0373125,0.0365,0.0738125
"Primary visual area, layer 5",0.080828125,0.07771875,0.158546875
Posterior amygdalar nucleus,0.049859375000000004,0.049375,0.09923437500000001
Nucleus y,0.00115625,0.00115625,0.0023125
"Agranular insular area, dorsal part, layer 6a",0.0393125,0.039265625,0.078578125
corticospinal tract,0.0044218750000000005,0.0044687500000000005,0.008890625000000001
"Temporal association areas, layer 6b",0.004515625,0.004859375,0.009375
Piriform-amygdalar area,0.060921875,0.0566875,0.117609375
"Posterior auditory area, layer 5",0.009078125,0.009265625,0.01834375
spinal tract of the trigeminal nerve,0.0840625,0.083875,0.16793750000000002
