structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
spinal tract of the trigeminal nerve,0.355612,0.303573,0.6591849999999999
Periaqueductal gray,1.07439,1.047957,2.122347
Zona incerta,0.365454,0.329088,0.694542
facial nerve,0.01907,0.020298,0.039368
"Agranular insular area, ventral part, layer 5",0.110163,0.115351,0.225514
stria medullaris,0.085713,0.09271399999999999,0.178427
Pallidum,0.249043,0.232836,0.48187899999999995
Fields of Forel,0.06684799999999999,0.05099,0.117838
"posteromedial visual area, layer 1",0.013999,2.3e-05,0.014022
"Supplemental somatosensory area, layer 2/3",0.49985799999999997,0.529059,1.0289169999999999
"Anterior cingulate area, ventral part, 6a",0.095993,0.104338,0.20033099999999998
"Inferior colliculus, central nucleus",0.22106299999999998,0.213779,0.43484199999999995
superior cerebellar peduncle decussation,0.008013,0.009507,0.01752
Dorsal peduncular area,0.082845,0.068511,0.151356
"Primary auditory area, layer 4",0.045203,0.053293999999999994,0.098497
"Anterior cingulate area, ventral part, 6b",0.018064999999999998,0.019867,0.037931999999999994
"Inferior colliculus, dorsal nucleus",0.265345,0.258936,0.524281
"Primary visual area, layer 2/3",0.36605899999999997,0.310127,0.676186
"Infralimbic area, layer 5",0.040242,0.034636,0.074878
"Inferior colliculus, external nucleus",0.390799,0.412334,0.803133
Dorsomedial nucleus of the hypothalamus,0.077649,0.07939199999999999,0.157041
