structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Primary somatosensory area, mouth, layer 2/3",0.131244,0.126599,0.257843
lateral lemniscus,0.063437,0.064403,0.12784
Facial motor nucleus,0.07422,0.073777,0.147997
"Gustatory areas, layer 6b",0.0037199999999999998,0.002898,0.006618
"Cortical amygdalar area, posterior part, medial zone",0.080387,0.091379,0.171766
"Entorhinal area, medial part, dorsal zone, layer 3",0.074117,0.069357,0.143474
"lateral olfactory tract, body",0.058206999999999995,0.058212,0.116419
"Frontal pole, layer 2/3",0.015743999999999998,0.012100999999999999,0.027844999999999995
"Primary somatosensory area, trunk, layer 2/3",0.030754,0.025098,0.055852
"Retrosplenial area, lateral agranular part, layer 1",0.033687,0.030109,0.063796
Caudoputamen,2.33005,1.94411,4.27416
mammillary peduncle,0.002526,0.002768,0.005294
"Agranular insular area, ventral part, layer 6a",0.015467,0.012780999999999999,0.028248
"Dorsal auditory area, layer 4",0.009892,0.009536,0.019428
Superior central nucleus raphe,0.057997999999999994,0.061175,0.119173
"Orbital area, ventrolateral part, layer 6b",0.000762,0.0006389999999999999,0.001401
mammillotegmental tract,0.005856,0.0059,0.011755999999999999
Ventral medial nucleus of the thalamus,0.088734,0.094252,0.18298599999999998
"Retrosplenial area, ventral part, layer 5",0.100311,0.092025,0.192336
Ventrolateral preoptic nucleus,0.004876999999999999,0.004993,0.00987
mammillothalamic tract,0.012131999999999999,0.012532,0.024664
"Perirhinal area, layer 5",0.014565999999999999,0.011902999999999999,0.026469
Ventromedial hypothalamic nucleus,0.052228,0.050026,0.102254
"Agranular insular area, ventral part, layer 2/3",0.053801999999999996,0.049034999999999995,0.10283699999999998
"Posterior auditory area, layer 1",0.009745,0.009315,0.01906
medial lemniscus,0.053045999999999996,0.056318999999999994,0.10936499999999999
Olfactory areas,0.349939,0.33463,0.684569
"Agranular insular area, ventral part, layer 6b",0.000249,0.000223,0.000472
"Primary somatosensory area, nose, layer 5",0.041902999999999996,0.038813,0.080716
Cortical subplate,0.024768,0.026725,0.051493
"Agranular insular area, ventral part, layer 1",0.021863,0.021202,0.043065
Olivary pretectal nucleus,0.004798,0.004402,0.0092
"Infralimbic area, layer 1",0.010048999999999999,0.011268,0.021317
Cuneate nucleus,0.025818999999999998,0.027878,0.053696999999999995
Ventral posterolateral nucleus of the thalamus,0.091801,0.08251499999999999,0.17431599999999997
"Primary visual area, layer 4",0.06551,0.062483,0.127993
"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.009165999999999999,0.009727999999999999,0.018893999999999998
"Entorhinal area, medial part, dorsal zone, layer 5",0.06729399999999999,0.064369,0.13166299999999997
arbor vitae,0.41648599999999997,0.43553899999999995,0.8520249999999999
"Temporal association areas, layer 6a",0.037988,0.034357,0.07234499999999999
"Medial mammillary nucleus, median part",0.006758,0.007658,0.014416
Ventral posteromedial nucleus of the thalamus,0.173362,0.15953399999999998,0.33289599999999997
