structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
Ventral tegmental nucleus,0.008274,0.007214,0.015488
"Posterior auditory area, layer 4",0.013661999999999999,0.013512,0.027173999999999997
Vascular organ of the lamina terminalis,0.001833,0.002646,0.004479
Nucleus x,0.008950999999999999,0.011323,0.020274
"Secondary motor area, layer 5",0.825206,1.003323,1.828529
Pons,0.8065599999999999,0.809214,1.615774
"Anterior cingulate area, ventral part, layer 5",0.276675,0.256695,0.53337
Hypoglossal nucleus,0.056884,0.06475399999999999,0.121638
"Retrosplenial area, lateral agranular part, layer 5",0.094258,0.102555,0.196813
"Primary visual area, layer 5",0.232115,0.26850799999999997,0.5006229999999999
Posterior amygdalar nucleus,0.18803,0.20149499999999998,0.389525
Nucleus y,0.003322,0.004222,0.007544
"Agranular insular area, dorsal part, layer 6a",0.138965,0.182915,0.32188
corticospinal tract,0.018265999999999998,0.018965,0.037231
"Temporal association areas, layer 6b",0.015794,0.017317,0.033111
Piriform-amygdalar area,0.053078,0.039553,0.09263099999999999
"Posterior auditory area, layer 5",0.031035999999999998,0.033451,0.064487
spinal tract of the trigeminal nerve,0.286532,0.267883,0.554415
Periaqueductal gray,1.079917,1.067409,2.147326
Zona incerta,0.372837,0.345864,0.718701
facial nerve,0.020419,0.021224,0.041643
"Agranular insular area, ventral part, layer 5",0.152787,0.152635,0.30542199999999997
stria medullaris,0.101203,0.097357,0.19856000000000001
Pallidum,0.251586,0.279628,0.531214
Fields of Forel,0.058463999999999995,0.047903999999999995,0.10636799999999999
"posteromedial visual area, layer 1",0.029847,0.027458,0.057304999999999995
"Supplemental somatosensory area, layer 2/3",0.437909,0.458698,0.8966069999999999
"Anterior cingulate area, ventral part, 6a",0.104697,0.099034,0.203731
"Inferior colliculus, central nucleus",0.22522899999999998,0.2362,0.461429
superior cerebellar peduncle decussation,0.009493999999999999,0.011262,0.020755999999999997
Dorsal peduncular area,0.082998,0.100821,0.183819
"Primary auditory area, layer 4",0.038723,0.042963,0.08168600000000001
"Anterior cingulate area, ventral part, 6b",0.019049,0.01739,0.036439
"Inferior colliculus, dorsal nucleus",0.285711,0.302515,0.5882259999999999
"Primary visual area, layer 2/3",0.401499,0.417058,0.818557
"Infralimbic area, layer 5",0.055965,0.078677,0.13464199999999998
"Inferior colliculus, external nucleus",0.40859799999999996,0.458491,0.867089
Dorsomedial nucleus of the hypothalamus,0.11046199999999999,0.101799,0.21226099999999998
"Agranular insular area, dorsal part, layer 6b",0.008629,0.012060999999999999,0.02069
oculomotor nerve,0.001496,0.0018169999999999998,0.003313
"Superior colliculus, zonal layer",0.068161,0.072808,0.140969
Ectorhinal area/Layer 1,0.047550999999999996,0.044009,0.09156
"Primary somatosensory area, nose, layer 2/3",0.133932,0.165717,0.299649
